aluminium,ammonia,arsenic,cadmium,chloramine,copper,bacteria,viruses,lead,nitrites,perchlorate,radium,selenium,silver,uranium
0.9800000000000001,14.6,0.05,0.005,0.46,1.98,1.0,1.0,0.1,1.16,57.87,2.37,0.09,0.37,0.08
0.09,6.74,0.04,0.09,0.01,0.09,0.05,0.008,0.092,0.19,0.03,0.29,0.06,0.06,0.0
0.1,0.63,0.03,0.06,0.03,1.28,0.0,0.0,0.024,1.46,0.37,1.01,0.06,0.09,0.02
0.03,9.22,0.05,0.01,0.08,0.08,0.7,0.7,0.157,1.73,4.27,2.45,0.04,0.05,0.02
0.9800000000000001,24.5,0.03,0.004,6.27,1.27,0.67,0.67,0.092,1.24,38.04,4.5,0.08,0.25,0.09
0.9800000000000001,1.44,0.15,0.08,4.37,1.13,0.97,0.97,0.007,1.53,44.27,6.28,0.01,0.42,0.08
0.04,23.89,0.33999999999999997,0.03,3.42,0.0,0.82,0.82,0.001,1.89,1.66,4.4,0.08,0.35,0.01
0.9800000000000001,7.48,0.04,0.003,1.1,1.52,0.0,0.0,0.042,1.43,13.7,1.71,0.05,0.49,0.02
0.9800000000000001,20.35,0.01,0.003,3.09,1.68,0.0,0.0,0.164,1.54,19.88,4.21,0.09,0.17,0.06
0.01,5.04,0.02,0.02,0.0,0.5,0.22,0.003,0.095,1.37,3.18,5.93,0.01,0.06,0.07
0.14,16.25,0.33999999999999997,0.1,5.63,1.5,0.02,0.0,0.083,2.11,58.66,1.39,0.02,0.11,0.0
0.9800000000000001,20.27,0.05,0.04,0.44,1.93,0.0,0.006,0.195,1.39,24.59,7.47,0.09,0.49,0.08
0.28,28.18,0.04,0.005,2.11,0.62,0.31,0.002,0.136,1.1,18.2,2.12,0.09,0.37,0.02
0.03,13.33,0.05,0.03,0.08,0.04,0.0,0.58,0.127,0.41,5.91,5.94,0.03,0.05,0.01
0.07,6.22,0.03,0.004,5.54,0.47,0.16,0.007,0.037,1.47,12.85,6.24,0.09,0.47,0.05
0.06,17.59,0.04,0.08,0.38,0.05,0.0,0.0,0.022,2.53,0.33,7.79,0.04,0.01,0.01
0.9800000000000001,12.49,0.02,0.004,2.17,1.97,0.37,0.001,0.06,1.27,56.76,0.87,0.03,0.27,0.05
0.04,4.61,0.09,0.05,0.17,0.01,0.0,0.004,0.154,0.81,3.59,0.81,0.06,0.04,0.01
0.01,4.66,0.09,0.06,0.01,1.5,0.8,0.8,0.193,1.86,6.4,1.31,0.1,0.07,0.04
0.07,0.16,0.06,0.02,0.5,0.98,0.49,0.007,0.062,1.37,5.74,0.63,0.03,0.03,0.03
0.06,12.82,0.1,0.08,0.03,1.14,0.13,0.008,0.071,1.25,6.15,1.48,0.04,0.08,0.02
0.9800000000000001,7.59,0.13,0.04,3.22,1.0,0.0,0.005,0.001,1.41,47.79,3.8,0.09,0.32,0.04
0.06,28.32,0.03,0.04,0.01,0.06,0.0,0.8,0.093,0.62,0.04,0.56,0.03,0.09,0.02
0.9800000000000001,0.95,0.25,0.12,1.42,0.14,0.0,0.003,0.062,2.58,24.92,0.99,0.08,0.49,0.08
0.06,22.91,0.01,0.01,0.16,1.34,0.86,0.86,0.087,0.25,8.06,3.7,0.01,0.04,0.05
0.02,4.34,0.09,0.07,0.03,0.08,0.0,0.0,0.159,1.0,4.64,0.84,0.02,0.03,0.03
0.9800000000000001,5.65,0.02,0.003,0.73,1.32,0.95,0.95,0.148,1.1,40.62,0.88,0.0,0.29,0.09
0.05,1.71,0.09,0.05,0.25,1.77,0.0,0.0,0.118,1.16,4.82,6.52,0.03,0.09,0.0
0.09,16.54,0.06,0.07,0.32,0.15,0.76,0.76,0.036,1.21,11.5,0.06,0.03,0.0,0.08
0.08,24.19,0.01,0.07,0.27,1.57,0.06,0.007,0.194,1.15,5.5,3.32,0.03,0.03,0.03
0.07,9.51,0.07,0.04,0.25,0.69,0.03,0.005,0.049,1.98,4.03,0.66,0.09,0.04,0.04
0.22,29.16,0.33999999999999997,0.03,7.09,0.09,0.84,0.84,0.001,1.92,18.74,2.21,0.08,0.19,0.01
0.11,20.4,0.33999999999999997,0.11,0.59,0.08,0.27,0.002,0.001,1.54,18.62,2.73,0.1,0.34,0.08
0.0,8.17,0.05,0.05,0.04,1.18,0.28,0.001,0.032,1.77,9.79,5.1,0.06,0.01,0.07
0.08,26.15,0.02,0.008,1.09,1.17,0.57,0.57,0.109,1.99,4.89,2.38,0.05,0.22,0.02
0.05,0.2,0.01,0.03,0.02,0.33,0.32,0.005,0.008,0.15,2.37,3.12,0.0,0.07,0.04
0.9800000000000001,3.63,0.33999999999999997,0.1,4.33,1.18,0.63,0.63,0.128,1.62,37.93,2.77,0.02,0.05,0.06
0.1,8.68,0.01,0.006,6.58,0.17,0.62,0.62,0.021,1.17,22.12,6.67,0.08,0.24,0.07
0.05,0.1,0.07,0.07,0.76,0.03,0.0,0.0,0.161,2.32,2.64,1.8,0.04,0.05,0.01
0.9800000000000001,19.89,0.03,0.001,5.33,1.75,0.0,0.0,0.166,1.55,58.18,7.55,0.06,0.1,0.02
0.02,9.56,0.03,0.006,5.6,0.02,0.56,0.56,0.174,1.79,12.64,4.39,0.06,0.34,0.07
0.08,0.59,0.1,0.02,0.07,0.01,0.0,0.0,0.142,1.91,4.87,0.93,0.0,0.09,0.08
0.03,15.98,0.06,0.02,0.01,0.03,0.0,0.59,0.141,0.37,7.85,0.34,0.02,0.01,0.08
0.8,9.64,0.33999999999999997,0.12,4.65,0.01,0.0,0.002,0.001,1.45,59.72,3.36,0.05,0.04,0.08
0.05,13.8,0.03,0.07,0.04,0.04,0.0,0.84,0.081,0.92,6.81,1.86,0.08,0.03,0.07
0.0,29.03,0.08,0.02,0.36,0.03,0.1,0.002,0.107,0.28,2.42,0.66,0.07,0.07,0.0
0.9800000000000001,1.94,0.04,0.004,4.78,0.65,0.45,0.005,0.013,1.55,43.22,3.1,0.01,0.01,0.01
0.9800000000000001,4.22,0.05,0.006,4.43,1.58,0.97,0.97,0.17,1.07,9.82,0.83,0.06,0.23,0.08
0.06,13.1,0.05,0.01,0.1,1.5,0.0,0.82,0.053,0.61,0.92,0.99,0.05,0.02,0.07
0.06,8.59,0.06,0.09,0.18,0.02,0.0,0.51,0.086,0.67,2.41,3.57,0.02,0.05,0.08
0.05,28.85,0.13,0.07,8.5,0.1,0.8,0.8,0.093,1.5,31.67,0.2,0.03,0.48,0.02
0.09,14.37,0.16,0.08,0.83,1.38,0.67,0.67,0.135,2.01,45.38,5.42,0.08,0.19,0.02
0.08,3.17,0.08,0.06,0.08,1.6,0.68,0.68,0.153,1.73,0.38,6.49,0.05,0.02,0.05
0.02,23.76,0.09,0.05,0.05,0.07,0.0,0.79,0.044,0.18,5.02,3.36,0.04,0.05,0.03
0.02,4.72,0.33999999999999997,0.06,4.63,0.29,0.96,0.96,0.04,1.69,6.98,7.74,0.09,0.4,0.07
0.01,28.29,0.03,0.005,3.83,1.04,0.72,0.72,0.161,1.27,13.93,6.59,0.06,0.11,0.04
0.9800000000000001,29.32,0.33999999999999997,0.11,3.13,1.05,0.25,0.005,0.066,1.45,50.48,5.73,0.07,0.35,0.02
0.02,0.73,0.08,0.05,0.04,1.44,0.0,0.0,0.198,1.7,1.4,2.87,0.08,0.09,0.0
0.16,18.57,0.33999999999999997,0.06,5.4,0.06,0.68,0.68,0.198,1.39,22.14,1.02,0.03,0.26,0.06
0.9800000000000001,11.01,0.33999999999999997,0.09,6.44,0.22,0.0,0.59,0.119,2.17,38.37,6.14,0.08,0.4,0.05
0.97,27.27,0.33999999999999997,0.06,6.08,0.65,0.84,0.84,0.188,1.95,49.87,2.57,0.04,0.21,0.02
0.09,11.65,0.03,0.05,0.02,0.03,0.62,0.62,0.05,1.9,11.74,3.73,0.06,0.01,0.02
0.06,8.59,0.05,0.08,0.17,0.08,0.0,0.003,0.178,0.2,1.71,0.19,0.02,0.0,0.06
0.03,20.85,0.01,0.04,0.35,0.04,0.0,0.56,0.096,0.46,0.95,4.07,0.02,0.01,0.03
0.1,29.09,0.1,0.04,0.63,0.04,0.42,0.004,0.009,1.65,9.62,5.1,0.05,0.28,0.09
0.23,7.61,0.02,0.008,4.75,0.2,0.61,0.61,0.133,1.65,34.68,3.19,0.03,0.24,0.02
0.08,24.02,0.08,0.08,0.07,0.46,0.92,0.92,0.025,1.02,0.44,4.67,0.06,0.06,0.06
0.07,25.11,0.05,0.09,0.03,0.37,0.62,0.62,0.122,1.05,1.07,0.54,0.04,0.09,0.08
0.9800000000000001,26.94,0.02,0.001,1.21,0.71,0.75,0.75,0.071,1.22,56.7,1.0,0.0,0.41,0.05
0.06,10.36,0.001,0.008,4.76,1.29,0.03,0.006,0.013,1.18,36.46,0.49,0.09,0.07,0.09
0.08,19.48,0.05,0.003,2.27,1.03,0.5,0.5,0.099,1.9,47.73,2.71,0.02,0.34,0.02
0.09,25.14,0.33999999999999997,0.07,5.73,0.03,0.82,0.82,0.041,1.39,6.54,4.72,0.05,0.2,0.07
0.1,15.37,0.09,0.0,0.02,0.67,0.61,0.61,0.123,1.72,0.5,0.09,0.03,0.04,0.01
0.01,4.69,0.06,0.06,0.19,0.09,0.0,0.0,0.062,1.75,2.8,7.76,0.06,0.03,0.09
0.78,10.47,0.01,0.008,2.84,1.72,0.63,0.63,0.171,1.47,22.15,1.5,0.02,0.07,0.02
0.02,2.45,0.05,0.0,0.1,0.46,0.0,0.0,0.108,2.12,7.69,0.43,0.02,0.0,0.08
0.9800000000000001,7.34,0.01,0.005,4.57,0.77,0.05,0.008,0.092,1.76,8.3,0.34,0.06,0.34,0.0
0.03,13.91,0.03,0.004,6.57,1.57,0.59,0.59,0.086,1.89,37.89,0.78,0.06,0.48,0.07
0.45,19.6,0.001,0.003,7.0,1.38,0.36,0.002,0.117,1.2,44.79,1.11,0.08,0.37,0.01
0.07,4.89,0.01,0.004,3.53,1.49,0.57,0.57,0.196,1.31,22.88,6.43,0.01,0.31,0.08
0.03,13.2,0.04,0.003,3.15,0.51,0.24,0.003,0.02,1.6,5.72,5.55,0.04,0.08,0.07
0.03,23.59,0.09,0.1,0.39,1.99,0.0,0.001,0.098,0.77,2.47,3.3,0.1,0.01,0.02
0.03,13.91,0.08,0.0,0.01,0.76,0.74,0.74,0.175,1.12,1.89,0.4,0.07,0.02,0.07
0.9800000000000001,20.11,0.03,0.004,6.82,1.26,0.0,0.0,0.176,1.1,34.55,6.0,0.07,0.31,0.04
0.9800000000000001,29.34,0.04,0.07,0.89,0.15,0.91,0.91,0.187,1.48,21.29,1.7,0.02,0.08,0.05
0.03,16.51,0.33999999999999997,0.1,5.03,0.05,0.67,0.67,0.001,1.66,3.29,0.14,0.04,0.49,0.07
0.08,0.16,0.0,0.0,0.05,0.93,0.0,0.53,0.199,0.34,2.19,0.58,0.03,0.06,0.05
0.06,7.24,0.33999999999999997,0.05,4.69,0.77,0.05,0.008,0.092,2.01,2.62,0.34,0.06,0.34,0.0
0.9800000000000001,21.81,0.04,0.08,3.97,1.08,0.0,0.55,0.105,1.2,56.14,4.88,0.08,0.29,0.06
0.03,6.32,0.09,0.02,0.29,0.7,0.59,0.59,0.152,1.79,0.29,0.73,0.03,0.07,0.07
0.09,23.24,0.001,0.003,1.13,1.58,0.6,0.6,0.146,1.58,55.81,5.32,0.07,0.39,0.03
0.05,11.45,0.04,0.05,0.76,0.58,0.52,0.52,0.103,2.03,0.14,4.93,0.01,0.02,0.0
0.08,27.18,0.03,0.006,5.68,1.71,0.13,0.009,0.176,1.19,5.35,4.1,0.01,0.36,0.01
0.9800000000000001,12.12,0.33999999999999997,0.03,2.32,0.56,0.0,0.64,0.18,1.23,22.27,0.3,0.09,0.01,0.09
0.97,24.0,0.03,0.006,2.16,1.76,0.32,0.002,0.048,1.96,0.48,0.1,0.07,0.09,0.01
0.1,9.27,0.08,0.04,0.04,0.99,0.02,0.006,0.004,1.82,0.08,2.42,0.02,0.09,0.01
0.09,9.71,0.09,0.07,0.56,0.01,0.0,0.008,0.049,0.84,0.52,0.17,0.01,0.07,0.05
0.9800000000000001,16.86,0.33999999999999997,0.02,2.71,0.79,0.0,0.62,0.001,1.35,7.35,4.62,0.02,0.41,0.07
0.09,10.69,0.07,0.08,0.21,0.06,0.0,0.001,0.032,0.14,5.75,5.57,0.06,0.01,0.07
0.05,7.0,0.06,0.06,0.04,1.65,0.54,0.54,0.163,1.76,1.35,0.83,0.01,0.03,0.0
0.9800000000000001,14.94,0.03,0.001,1.19,0.39,0.83,0.83,0.079,1.58,26.22,4.18,0.08,0.18,0.08
0.22,7.53,0.33999999999999997,0.09,7.31,1.05,0.0,0.005,0.1,2.0,15.46,1.9,0.06,0.28,0.05
0.09,5.6,0.02,0.02,0.38,1.44,0.23,0.004,0.162,1.89,2.13,1.15,0.02,0.08,0.02
0.0,2.22,0.03,0.02,0.57,0.28,0.06,0.005,0.048,1.88,11.68,0.01,0.08,0.05,0.03
0.85,3.46,0.33999999999999997,0.11,5.55,0.96,0.63,0.63,0.042,2.11,21.73,6.67,0.09,0.27,0.04
0.9800000000000001,14.3,0.21,0.04,5.99,0.98,0.52,0.52,0.185,1.8,50.13,3.55,0.1,0.24,0.06
0.9800000000000001,2.36,0.02,0.004,2.81,0.03,0.0,0.0,0.024,1.71,44.67,7.52,0.03,0.26,0.08
0.3,7.36,0.33999999999999997,0.03,0.56,0.03,0.71,0.71,0.001,2.01,31.82,7.23,0.09,0.2,0.0
0.02,22.24,0.03,0.09,0.0,1.85,0.0,0.75,0.124,0.7,0.2,1.89,0.08,0.06,0.06
0.9800000000000001,2.83,0.01,0.001,4.07,0.75,0.87,0.87,0.097,1.29,26.15,1.01,0.07,0.16,0.08
0.07,6.94,0.01,0.05,0.01,1.07,0.07,0.005,0.06,1.97,2.49,0.24,0.1,0.04,0.08
0.0,2.88,0.02,0.03,0.29,0.09,0.0,0.0,0.191,1.42,3.3,0.05,0.09,0.04,0.02
0.0,13.19,0.33999999999999997,0.09,7.38,0.07,0.11,0.001,0.053,1.5,36.99,1.72,0.1,0.03,0.06
0.06,15.03,0.06,0.05,0.01,1.64,0.64,0.64,0.032,1.74,10.88,5.39,0.03,0.02,0.06
0.05,22.3,0.04,0.06,0.01,0.16,0.97,0.97,0.163,1.09,1.06,0.75,0.01,0.08,0.06
0.1,4.79,0.04,0.03,0.01,0.02,0.52,0.0,0.176,2.03,6.87,0.82,0.01,0.02,0.08
0.03,0.17,0.33999999999999997,0.1,6.2,1.41,0.38,0.002,0.15,1.9,7.19,6.69,0.04,0.06,0.04
0.1,17.04,0.08,0.05,0.72,0.57,0.0,0.003,0.092,0.2,0.21,0.92,0.02,0.04,0.07
0.02,22.43,0.1,0.03,0.18,1.76,0.22,0.002,0.054,0.93,0.29,4.82,0.09,0.09,0.04
0.9800000000000001,29.14,0.11,0.1,3.89,1.5,0.61,0.61,0.131,2.1,29.52,0.45,0.06,0.41,0.05
0.05,6.83,0.03,0.04,0.4,0.02,0.0,0.001,0.033,0.16,0.25,0.4,0.08,0.06,0.05
0.35,20.5,0.05,0.001,0.5,1.07,0.27,0.002,0.141,1.22,33.5,2.73,0.1,0.34,0.08
0.02,12.25,0.33999999999999997,0.11,3.84,0.48,0.73,0.73,0.164,1.34,8.7,0.93,0.06,0.12,0.02
0.02,27.07,0.06,0.03,0.5,0.75,0.69,0.69,0.104,1.31,5.33,2.11,0.03,0.07,0.08
0.67,28.79,0.12,0.02,7.18,0.66,0.0,0.62,0.024,1.77,7.73,5.82,0.02,0.17,0.03
0.1,1.27,0.06,0.04,0.01,0.85,0.9,0.9,0.154,1.85,4.36,0.45,0.03,0.1,0.0
0.07,2.46,0.0,0.06,0.15,0.75,0.0,0.87,0.097,0.16,3.99,0.08,0.07,0.08,0.08
0.04,15.27,0.33999999999999997,0.01,2.45,0.02,1.0,1.0,0.001,1.75,28.54,3.43,0.09,0.1,0.0
0.9800000000000001,12.27,0.02,0.006,7.43,1.63,0.0,0.0,0.166,1.03,30.52,0.24,0.0,0.06,0.05
0.9800000000000001,1.77,0.03,0.002,4.54,0.78,0.0,0.0,0.19,1.54,11.83,4.26,0.05,0.34,0.06
0.9800000000000001,7.8,0.03,0.001,1.33,0.99,0.0,0.0,0.022,1.91,49.83,5.84,0.05,0.41,0.07
0.37,23.11,0.31,0.05,2.25,1.4,0.01,0.0,0.041,1.2,22.3,5.49,0.03,0.09,0.06
0.05,14.72,0.1,0.09,0.43,1.3,0.1,0.008,0.036,1.69,12.52,0.38,0.01,0.07,0.02
0.17,27.08,0.24,0.12,6.02,0.09,0.13,0.009,0.001,1.55,30.19,4.1,0.01,0.36,0.01
0.06,15.49,0.05,0.06,0.07,0.03,0.68,0.0,0.198,1.16,5.43,1.02,0.03,0.05,0.06
0.01,7.0,0.05,0.06,0.38,0.1,0.02,0.006,0.048,0.6,10.07,0.94,0.1,0.09,0.01
0.08,24.06,0.09,0.08,0.09,0.04,0.0,0.76,0.043,0.42,7.86,2.0,0.08,0.05,0.0
0.08,7.66,0.07,0.04,0.06,0.06,0.05,0.003,0.075,1.25,7.13,1.79,0.05,0.07,0.0
0.9800000000000001,22.19,0.28,0.02,2.58,0.24,0.0,0.0,0.17,1.64,4.39,0.68,0.02,0.09,0.02
0.06,0.14,0.05,0.08,0.02,1.63,0.0,0.0,0.151,1.28,1.67,0.14,0.1,0.03,0.03
0.8,3.56,0.03,0.006,5.43,0.96,0.0,0.0,0.042,1.96,38.71,6.67,0.09,0.27,0.04
0.05,25.93,0.06,0.06,0.15,0.04,0.0,0.58,0.195,0.59,3.3,3.14,0.06,0.1,0.02
0.08,3.91,0.01,0.009,5.06,1.15,0.4,0.001,0.145,1.14,46.47,0.53,0.05,0.13,0.03
0.11,14.47,0.03,0.003,0.8,1.38,0.67,0.67,0.135,1.89,27.17,5.42,0.08,0.19,0.02
0.1,20.45,0.01,0.08,0.02,1.07,0.27,0.002,0.141,1.22,2.52,0.1,0.1,0.04,0.08
0.04,9.51,0.04,0.03,0.02,0.36,0.0,0.64,0.154,1.69,5.84,4.84,0.06,0.02,0.01
0.01,4.21,0.01,0.07,0.01,0.72,0.0,0.75,0.07,0.03,9.19,2.11,0.0,0.02,0.03
0.9800000000000001,25.21,0.01,0.003,1.22,0.4,0.61,0.61,0.04,1.38,18.52,0.05,0.03,0.05,0.02
0.01,11.34,0.05,0.05,0.03,1.34,0.18,0.006,0.061,0.5,0.16,4.64,0.09,0.07,0.04
0.1,29.27,0.06,0.02,0.36,1.09,0.8,0.8,0.091,1.86,1.94,0.05,0.09,0.02,0.0
0.07,20.7,0.01,0.02,0.34,0.06,0.0,0.89,0.142,0.79,0.16,0.4,0.0,0.06,0.08
0.09,8.13,0.02,0.003,2.4,0.06,0.05,0.003,0.075,1.25,47.47,7.35,0.05,0.36,0.0
0.07,4.24,0.09,0.02,0.27,0.06,0.0,0.6,0.164,0.85,0.33,2.96,0.06,0.05,0.04
0.9800000000000001,9.23,0.33999999999999997,0.1,7.61,0.95,0.0,0.0,0.182,1.5,53.1,0.28,0.08,0.08,0.09
0.04,16.9,0.05,0.09,0.5,0.08,0.0,0.76,0.022,0.8,2.03,2.36,0.09,0.0,0.06
0.05,12.11,0.33999999999999997,0.05,5.33,0.1,0.72,0.72,0.001,2.21,25.85,1.06,0.06,0.4,0.02
0.08,2.81,0.08,0.09,0.01,0.2,0.0,0.007,0.132,0.53,8.12,2.49,0.06,0.04,0.04
0.9800000000000001,26.05,0.33999999999999997,0.07,1.29,1.17,0.0,0.57,0.109,2.23,27.59,2.38,0.05,0.22,0.02
0.07,8.47,0.33999999999999997,0.09,6.12,0.03,0.88,0.88,0.001,1.31,13.02,6.96,0.05,0.03,0.03
0.06,12.44,0.01,0.04,0.67,0.08,0.0,0.001,0.03,0.34,0.28,0.58,0.0,0.01,0.04
0.9800000000000001,25.44,0.33999999999999997,0.11,2.12,1.1,0.0,0.005,0.192,1.5,2.26,2.08,0.06,0.11,0.05
0.03,28.86,0.01,0.08,0.55,1.04,0.71,0.71,0.141,1.54,5.1,5.06,0.05,0.06,0.03
0.0,0.65,0.33999999999999997,0.02,7.79,0.03,0.22,0.002,0.001,2.05,2.24,2.74,0.02,0.18,0.06
0.05,24.44,0.03,0.004,2.2,0.13,0.58,0.58,0.035,1.08,0.34,1.63,0.01,0.01,0.06
0.03,9.06,0.001,0.007,6.69,1.35,0.29,0.008,0.198,1.99,25.05,4.9,0.06,0.16,0.01
0.07,8.73,0.02,0.04,0.38,0.77,0.0,0.51,0.086,0.09,5.77,5.12,0.02,0.03,0.08
0.9800000000000001,17.28,0.03,0.003,3.67,0.39,0.15,0.002,0.033,1.66,14.7,3.01,0.06,0.18,0.04
0.01,13.74,0.02,0.007,2.99,1.14,0.13,0.008,0.071,1.25,39.31,2.18,0.04,0.01,0.02
0.13,12.36,0.33999999999999997,0.01,3.88,0.01,0.27,0.0,0.001,2.2,30.81,7.87,0.04,0.39,0.09
0.9800000000000001,12.24,0.04,0.006,3.09,1.33,0.44,0.005,0.093,1.8,9.67,6.81,0.02,0.31,0.01
0.03,20.19,0.04,0.007,5.23,1.94,0.32,0.004,0.124,1.54,56.44,1.51,0.01,0.27,0.04
0.01,23.37,0.33999999999999997,0.09,7.87,0.09,0.52,0.52,0.121,1.15,2.73,5.97,0.08,0.2,0.01
0.08,8.72,0.06,0.08,0.0,0.07,0.0,0.007,0.089,0.52,0.08,1.22,0.04,0.01,0.06
0.06,17.47,0.08,0.08,0.67,1.85,0.18,0.0,0.047,1.38,0.2,0.37,0.05,0.08,0.0
0.1,14.56,0.02,0.05,0.0,0.03,0.0,0.004,0.118,0.69,0.82,1.65,0.09,0.03,0.03
0.01,28.64,0.01,0.01,0.24,0.08,0.0,0.79,0.037,0.45,0.3,0.58,0.05,0.05,0.08
0.12,22.45,0.23,0.05,3.7,0.79,0.21,0.001,0.08,1.34,53.73,4.78,0.03,0.1,0.01
0.07,1.72,0.08,0.08,0.15,0.06,0.0,0.005,0.152,0.56,6.81,0.55,0.07,0.1,0.06
0.64,13.62,0.33999999999999997,0.06,6.75,0.57,0.0,1.0,0.065,1.64,48.49,5.45,0.08,0.48,0.08
0.43,26.42,0.03,0.002,7.12,1.4,0.74,0.74,0.145,1.17,4.14,2.63,0.08,0.22,0.06
0.07,13.73,0.33999999999999997,0.09,4.68,0.48,0.06,0.001,0.117,1.59,47.82,7.07,0.06,0.38,0.09
0.06,22.76,0.02,0.08,0.07,0.02,0.0,0.005,0.013,0.63,10.39,3.55,0.02,0.0,0.08
0.9800000000000001,7.28,0.02,0.005,4.55,0.28,0.54,0.54,0.197,1.95,41.66,3.64,0.05,0.37,0.05
0.02,21.72,0.04,0.1,0.21,0.93,0.0,0.51,0.105,0.44,0.32,0.9,0.04,0.0,0.05
0.1,8.76,0.1,0.07,0.03,1.94,0.0,0.0,0.194,1.66,0.18,0.46,0.06,0.0,0.01
0.03,2.01,0.04,0.08,0.02,0.04,0.0,0.002,0.135,0.25,9.58,1.04,0.1,0.09,0.0
0.34,28.14,0.33999999999999997,0.06,8.03,0.21,1.0,1.0,0.105,1.67,56.72,1.04,0.06,0.04,0.03
0.02,13.57,0.33999999999999997,0.07,4.69,0.02,0.15,0.005,0.097,1.35,51.64,6.35,0.03,0.29,0.08
0.9800000000000001,19.88,0.05,0.1,6.37,1.69,0.63,0.63,0.106,1.29,39.91,4.14,0.04,0.12,0.05
0.28,29.14,0.33999999999999997,0.09,2.46,0.75,0.0,0.64,0.001,1.81,55.62,7.51,0.05,0.23,0.08
0.0,25.96,0.01,0.02,0.06,0.1,0.0,0.001,0.036,0.12,0.48,3.23,0.02,0.01,0.0
0.9800000000000001,3.05,0.33999999999999997,0.03,3.74,0.2,0.0,0.007,0.132,1.97,38.91,5.81,0.06,0.34,0.04
0.9800000000000001,13.59,0.01,0.001,3.85,1.69,0.05,0.008,0.123,1.13,14.98,6.13,0.03,0.48,0.05
0.03,8.72,0.01,0.0,0.05,1.43,0.27,0.004,0.026,1.97,1.26,5.49,0.07,0.08,0.06
0.9800000000000001,24.0,0.05,0.03,6.64,1.81,0.0,0.003,0.12,1.36,34.63,0.27,0.03,0.46,0.01
0.9800000000000001,19.6,0.03,0.001,5.07,1.04,0.18,0.001,0.079,1.62,43.64,7.94,0.03,0.36,0.0
0.07,3.7,0.05,0.009,7.24,0.53,0.36,0.003,0.102,1.78,50.04,4.58,0.01,0.45,0.09
0.9800000000000001,29.27,0.05,0.003,0.5,1.51,0.78,0.78,0.159,1.59,46.26,6.2,0.07,0.12,0.07
0.06,21.61,0.0,0.06,0.17,0.09,0.0,0.001,0.08,0.18,7.64,0.25,0.03,0.02,0.01
0.08,21.95,0.04,0.02,0.2,1.54,0.67,0.67,0.042,1.29,7.65,0.4,0.1,0.08,0.08
0.02,7.12,0.04,0.08,0.01,0.06,0.0,0.0,0.072,1.97,5.31,4.53,0.02,0.07,0.02
0.22,23.05,0.01,0.009,4.03,1.34,0.86,0.86,0.087,1.37,53.34,5.65,0.01,0.37,0.05
0.09,1.1,0.07,0.05,0.1,1.44,0.31,0.007,0.177,1.27,7.04,0.38,0.06,0.05,0.06
0.9800000000000001,1.36,0.01,0.001,5.72,1.45,0.18,0.003,0.088,1.51,49.49,6.59,0.01,0.34,0.01
0.9,28.92,0.33999999999999997,0.12,6.17,1.18,0.38,0.005,0.044,1.46,44.08,2.27,0.06,0.24,0.0
0.9800000000000001,19.11,0.02,0.007,1.89,0.87,0.55,0.55,0.153,1.31,39.05,4.15,0.01,0.38,0.08
0.9800000000000001,27.3,0.04,0.001,1.62,0.76,0.0,0.0,0.077,1.99,46.12,5.13,0.05,0.2,0.06
0.1,5.48,0.03,0.01,0.03,1.64,0.8,0.8,0.092,1.11,0.12,0.85,0.0,0.04,0.03
0.05,16.48,0.01,0.01,0.34,0.58,0.2,0.005,0.147,1.67,4.86,2.93,0.0,0.06,0.0
0.09,1.28,0.08,0.07,0.18,0.59,0.0,0.0,0.168,1.16,0.14,0.28,0.04,0.07,0.08
0.03,2.33,0.001,0.001,5.58,1.83,0.84,0.84,0.11,1.36,59.68,4.18,0.09,0.07,0.06
0.06,17.41,0.0,0.06,0.04,0.06,0.0,0.99,0.113,0.61,4.39,0.63,0.04,0.06,0.06
0.1,18.66,0.01,0.0,0.0,0.18,0.0,0.79,0.132,0.27,1.94,2.17,0.0,0.08,0.06
0.02,4.14,0.33999999999999997,0.01,0.84,0.09,0.6,0.6,0.001,1.41,3.62,6.87,0.06,0.3,0.0
0.09,11.41,0.07,0.1,0.16,1.41,0.02,0.008,0.187,0.22,12.68,0.63,0.08,0.07,0.0
0.9800000000000001,7.26,0.04,0.006,6.12,0.1,0.4,0.003,0.007,1.82,13.03,6.28,0.05,0.1,0.05
0.01,17.66,0.03,0.0,0.12,1.07,0.07,0.005,0.06,0.4,0.57,0.53,0.1,0.06,0.08
0.08,13.21,0.06,0.05,0.18,0.1,0.0,0.77,0.158,0.32,0.29,0.94,0.05,0.01,0.08
0.04,0.15,0.0,0.06,0.19,1.05,0.7,0.7,0.096,0.4,1.75,0.9,0.03,0.09,0.08
0.1,28.15,0.08,0.09,0.2,0.03,0.09,0.005,0.043,0.08,7.84,0.75,0.04,0.01,0.05
0.05,10.6,0.07,0.06,0.15,0.03,0.0,0.59,0.051,0.19,0.3,0.57,0.0,0.07,0.08
0.09,28.24,0.01,0.001,7.91,0.21,1.0,1.0,0.105,1.6,4.59,1.04,0.06,0.04,0.03
0.9800000000000001,26.03,0.32,0.07,3.08,0.17,0.0,0.008,0.153,1.59,42.41,1.3,0.05,0.27,0.07
0.06,9.44,0.33999999999999997,0.02,7.11,1.15,0.77,0.77,0.019,2.1,52.92,1.95,0.03,0.32,0.0
